graph_id,source,n,k_true,algo,params,nmi,n_clusters,entropy,gini,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,size_ratio,imbalance,graph_n_nodes,graph_n_edges,graph_density,graph_avg_degree,graph_degree_std,graph_degree_max,within_edge_fraction,between_edge_fraction,cluster_density_mean,cluster_density_std,cluster_density_min,cluster_internal_deg_mean,conductance_mean,conductance_std,conductance_min,conductance_max,modularity,normalized_cut,coverage
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 1.5},0.9116687950585319,6,1.6319942081076069,0.8016179999999999,5,214,166.66666666666666,72.70411878902658,0.023364485981308303,0.4362247127341569,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5326744809622308,0.46732551903776903,0.19217570204803294,0.27184278922324323,0.06559606862357949,12.165217952058848,0.5302443444073789,0.1439003281349894,0.4587255611875452,0.851851851851844,0.3339735609542739,0.46732551903776903,0.5326744809622308
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 2.0},0.5415676334113121,26,3.0253669272444355,0.942702,3,115,38.46153846153846,26.916152955814997,0.026086956521738904,0.6998199768511717,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.26568604918409555,0.7343139508159043,0.20925667817708757,0.11688296971961969,0.0852784134248665,5.576929249050988,0.7863687505797008,0.07723838168000115,0.613816925734024,0.9354838709677268,0.20878424752637484,0.7343139508159043,0.26568604918409555
sbm_5c_200_moderate_s0,sbm,1000,5,Louvain,{'resolution': 3.0},0.37272609515174926,65,4.101920518512357,0.98238,3,34,15.384615384615385,5.864344170014128,0.08823529411764446,0.38118237105089353,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.16555581092469163,0.8344441890753083,0.3070970998525613,0.08433636508135975,0.172905525846702,4.00814072361185,0.8461287540733359,0.032639554555380375,0.7774524158125904,0.959183673469378,0.14781623967990434,0.8344441890753083,0.16555581092469163
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 0.5},0.0,1,-1.000088900581841e-12,0.0,1000,1000,1000.0,0.0,0.999999999999999,0.0,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.9999999999999999,0.0,0.02613213213213213,0.0,0.02613213213213213,26.106,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 0.8},0.8475256801099804,4,1.338855607895416,0.723848,200,390,250.0,80.85790004693419,0.5128205128205114,0.3234316001877355,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5806328047192215,0.4193671952807783,0.06341754320234708,0.01197274359085254,0.042686704897501815,14.823893416216373,0.4332246765322815,0.04436643381718601,0.3568378190485648,0.46638655462184864,0.3060257948417184,0.4193671952807783,0.5806328047192215
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 1.0},0.972613962756365,5,1.6093979863939143,0.799984,198,203,200.0,1.7888543819998317,0.9753694581280741,0.008944271909999114,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5384202865241706,0.46157971347582927,0.0706477187934477,0.0018427810246078734,0.06740477003365361,14.0568887800341,0.46160235003201455,0.004046698736612509,0.4564459930313588,0.4663857498563493,0.3383600643661693,0.46157971347582927,0.5384202865241706
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 1.2},0.9746242791011737,6,1.6157087252633537,0.800388,1,202,166.66666666666666,74.10053231177822,0.004950495049504926,0.4446031938706667,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5381138435608671,0.4618861564391327,0.05895204226126551,0.026408642931051482,0.0,11.718707451634685,0.5513003372089964,0.20069787499971795,0.4564459930313588,0.9999999999999413,0.33831089509617246,0.4618861564391327,0.5381138435608671
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 1.5},0.9593405864630093,11,1.678468429752019,0.8051119999999999,1,200,90.9090909090909,97.22462701997654,0.004999999999999975,1.0694708972197302,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.5322148165172756,0.4677851834827242,0.22950599761750617,0.32202016326247684,0.0,6.784418481072842,0.7390084283881926,0.253638085148148,0.4564459930313588,0.9999999999999525,0.33650913994662396,0.4677851834827242,0.5322148165172756
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 2.0},0.5074310731102185,28,3.1806873182283706,0.952644,11,98,35.714285714285715,20.390574052833372,0.11224489795918254,0.5709360734793184,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.24729947138588826,0.7527005286141116,0.1970065043910123,0.07400514368497113,0.10204081632653059,5.6061292951145445,0.784973592247527,0.057445614402241905,0.6159936658749008,0.8560606060606027,0.19988276085718082,0.7527005286141116,0.24729947138588826
sbm_5c_200_moderate_s0,sbm,1000,5,Leiden,{'resolution': 3.0},0.38928449771692075,68,4.149877423810425,0.98317,3,32,14.705882352941176,5.5890092343324405,0.09374999999999707,0.3800526279345801,1000,13053,0.02613213213213213,26.106,5.102623246919177,42,0.16494292499808472,0.8350570750019152,0.32841589839242835,0.11211375676006098,0.19202898550724568,4.0337942010411725,0.84524553041455,0.028725388003900527,0.7668269230769221,0.9189189189189065,0.14803317432305424,0.8350570750019152,0.16494292499808472
