gid,src,algo,nmi,n_clusters,entropy,gini,cluster_size_min,cluster_size_max,cluster_size_mean,cluster_size_std,size_ratio,imbalance,graph_n_nodes,graph_n_edges,graph_density,graph_avg_degree,graph_degree_std,within_edge_fraction,modularity,conductance_mean,conductance_min,conductance_max,cluster_density_mean,cluster_density_std,normalized_cut,coverage
dc_2_s1,dcsbm,Louv,0.21657373003467573,15,2.6648479269053142,0.9284722222222223,5.0,21.0,16.0,4.320493798938574,0.23809523809522679,0.270030862433644,240,1116,0.03891213389121339,9.3,6.135416312959809,0.36648745519713233,0.29137159401857626,0.6457092421197179,0.5900621118012386,0.7499999999999766,0.2321367950934467,0.06474020449288045,0.6335125448028669,0.36648745519713233
dc_2_s1,dcsbm,Leid,0.22788687637604324,14,2.5851278870031593,0.9211805555555556,8.0,26.0,17.142857142857142,5.514359733033937,0.3076923076922959,0.32167098442696096,240,1116,0.03891213389121339,9.3,6.135416312959809,0.38261648745519683,0.30145344355802206,0.6350005369016222,0.5219123505976075,0.7142857142857065,0.22261633778771928,0.05221188929998663,0.6173835125448024,0.38261648745519683
dc_2_s1,dcsbm,Louv,0.24644577700230597,23,3.0869803484892553,0.9521875,6.0,18.0,10.434782608695652,3.294608071386545,0.33333333333331483,0.31573327350784697,240,1116,0.03891213389121339,9.3,6.135416312959809,0.31720430107526854,0.2653405660256163,0.6911669861728366,0.6236559139784913,0.75824175824175,0.32007163055755394,0.10184241640874456,0.6827956989247306,0.31720430107526854
dc_2_s1,dcsbm,Leid,0.1969590603876713,20,2.954843741639248,0.9457291666666666,7.0,19.0,12.0,3.5071355833500366,0.3684210526315596,0.2922612986124787,240,1116,0.03891213389121339,9.3,6.135416312959809,0.33333333333333304,0.27816759484076514,0.6770849194494124,0.576086956521736,0.7555555555555472,0.2861228649231685,0.057337423263384146,0.6666666666666661,0.33333333333333304
dc_2_s1,dcsbm,Louv,0.20207021645712211,35,3.501898959492614,0.9685069444444444,3.0,11.0,6.857142857142857,2.192752440497131,0.27272727272724795,0.31977639757245163,240,1116,0.03891213389121339,9.3,6.135416312959809,0.2750896057347668,0.24269544648706978,0.7364231471292594,0.6470588235294055,0.8695652173912854,0.4754009482580388,0.2031023450459358,0.7249103942652324,0.2750896057347668
dc_2_s1,dcsbm,Leid,0.19028695029543768,36,3.538724486911111,0.9697916666666667,3.0,11.0,6.666666666666667,1.9720265943665387,0.27272727272724795,0.29580398915493644,240,1116,0.03891213389121339,9.3,6.135416312959809,0.27240143369175607,0.24149387854729515,0.7357229921668302,0.6533333333333247,0.8787878787878521,0.471751242584531,0.15043521168404014,0.7275985663082432,0.27240143369175607
dc_2_s1,dcsbm,Louv,0.2268565895369501,50,3.864364659436021,0.978125,2.0,8.0,4.8,1.469693845669907,0.24999999999996875,0.3061862178478335,240,1116,0.03891213389121339,9.3,6.135416312959809,0.2302867383512543,0.20853245718837116,0.77416542840982,0.6623376623376538,0.9259259259258917,0.613285714285577,0.21698934109674273,0.7697132616487449,0.2302867383512543
dc_2_s1,dcsbm,Leid,0.22582957940358223,53,3.9353777708013595,0.9798263888888888,2.0,7.0,4.528301886792453,1.1912221975595922,0.2857142857142449,0.2630615686276852,240,1116,0.03891213389121339,9.3,6.135416312959809,0.22580645161290305,0.20509556339204282,0.7761056460121756,0.6744186046511471,0.9090909090908954,0.6220125786162246,0.1922318602780808,0.7741935483870962,0.22580645161290305
dc_2_s1,dcsbm,GMod,0.2996038956642737,7,1.697072495813837,0.7888888888888889,8.0,63.0,34.285714285714285,23.698790118088823,0.12698412698412495,0.6912147117775705,240,1116,0.03891213389121339,9.3,6.135416312959809,0.5367383512544799,0.304003915031924,0.561149544301687,0.38390092879256904,0.6799999999999933,0.15667149156531446,0.07553458887274975,0.46326164874551934,0.5367383512544799
dc_3_s1,dcsbm,Louv,0.905825750408436,7,1.6551123246140984,0.8036888888888889,1.0,62.0,42.857142857142854,26.215745385596975,0.016129032258064255,0.6117007256639152,300,1172,0.02613154960981048,7.8133333333333335,7.319277438533275,0.8430034129692826,0.6432504309892951,0.19728528634682263,0.0,0.59999999999988,0.22425732587723454,0.31918221099240146,0.1569965870307166,0.8430034129692826
dc_3_s1,dcsbm,Leid,0.9138713775621923,6,1.6261133060504183,0.8012,1.0,62.0,50.0,21.95449840010015,0.016129032258064255,0.4390899680019942,300,1172,0.02613154960981048,7.8133333333333335,7.319277438533275,0.8447098976109209,0.6441706513762536,0.12951109776597647,0.0,0.18614718614718573,0.09390066973204869,0.04238775333086824,0.15529010238907837,0.8447098976109209
dc_3_s1,dcsbm,Louv,0.9138713775621924,6,1.626113306050418,0.8012,1.0,62.0,50.0,21.95449840010015,0.016129032258064255,0.4390899680019942,300,1172,0.02613154960981048,7.8133333333333335,7.319277438533275,0.8447098976109209,0.6441706513762536,0.12951109776597647,0.0,0.18614718614718573,0.09390066973204869,0.04238775333086825,0.15529010238907837,0.8447098976109209
dc_3_s1,dcsbm,Leid,0.9138713775621923,6,1.6261133060504183,0.8012,1.0,62.0,50.0,21.95449840010015,0.016129032258064255,0.4390899680019942,300,1172,0.02613154960981048,7.8133333333333335,7.319277438533275,0.8447098976109209,0.6441706513762536,0.12951109776597647,0.0,0.18614718614718573,0.09390066973204869,0.04238775333086824,0.15529010238907837,0.8447098976109209
dc_3_s1,dcsbm,Louv,0.9138713775621924,6,1.626113306050418,0.8012,1.0,62.0,50.0,21.95449840010015,0.016129032258064255,0.4390899680019942,300,1172,0.02613154960981048,7.8133333333333335,7.319277438533275,0.8447098976109209,0.6441706513762536,0.12951109776597647,0.0,0.18614718614718573,0.09390066973204869,0.04238775333086825,0.15529010238907837,0.8447098976109209
