regret,eps_success,ndcg_at_k,spearman,kendall,dataset_id,seed
0.26245353224194046,0.0,0.6663882186242127,0.3757181050230967,0.2810092944468683,synth_blobs_high_overlap,4
0.007851119195704692,1.0,0.9821192507983971,0.897785023353838,0.7284697021008936,synth_noisy_10pct,4
0.03148360514580742,0.0,0.8423600149206891,0.6561937226652946,0.457680250783699,openml_40478,4
0.0313514006998402,0.0,0.3535433578362849,-0.04935064935064935,-0.10476190476190478,openml_151,4
0.06529624063151632,0.0,0.7243158120308103,0.11152456965835911,0.0937256717045783,openml_40975,4
0.056433478093214,0.0,0.6578085566196226,0.5468553957097438,0.3779088823336611,openml_29,4
0.18074897876030238,0.0,0.8955852198407228,0.8276409946915299,0.6659836065573771,synth_nested_rings_5,4
0.0,1.0,1.0,0.9325355566919192,0.8113448613520461,synth_imb_one_large_10d,4
0.24671857921056978,0.0,0.5862173273891701,0.8585446533979845,0.6759498122917723,openml_40966,4
0.0627825949055816,0.0,0.4527259524011632,0.3580009896792244,0.2263820992319759,openml_679,4
0.0015430579441751968,1.0,0.9986593990929963,0.9576978333399315,0.845624913916827,synth_blobs_overlap_10d,4
0.00931378865993826,1.0,0.9705089557992267,0.8814617743783026,0.7511961722488038,img_fashion_mnist_5k,4
0.06867860769108936,0.0,0.9313213923089106,0.8942607616006688,0.7366876277809868,synth_imb_many_small_d5,4
0.030570700864999897,0.0,0.6146636176567116,0.566481738123814,0.40506331921172944,openml_1558,4
0.0,1.0,1.0,0.977740320114983,0.9020540708870317,synth_blobs_highd_100,4
0.008061178717089224,1.0,0.9922885788649627,0.9503662544077445,0.8703160028901599,synth_grid_d15_k10_lowoverlap,4
0.018913715594119584,0.0,0.9915478514723535,0.9646942700951608,0.8729678638941399,synth_grid_d30_k3_highoverlap,4
0.08196200372231288,0.0,0.8683344236446198,0.9385430321704065,0.8051144737097568,openml_1501,4
0.030272989500167546,0.0,0.9736989804337323,0.9437078434219062,0.8042103538196592,synth_noisy_15pct_d10,4
0.014294139155905605,0.0,0.917094383038844,0.7003835618515255,0.5376942593109931,text_20ng_all,4
0.09596232816489202,0.0,0.6284578086264285,0.40090145714991354,0.2795698924731183,openml_4534,4
0.03022475810308889,0.0,0.9009470959167978,0.7029000080393092,0.5239195270296424,text_20ng_comp,4
0.0391004445693742,0.0,0.6172547934022315,0.7202765174827177,0.5575150300601203,openml_6332,4
