dataset_id,run_id,dunn
openml_1038,7c2e8cd4a56d,
openml_1038,07ebbef7de3c,
openml_1038,db49059653de,
openml_1038,19967cb83e78,
openml_1038,158a0277ed3c,
openml_1038,d0fba6f03c0f,
openml_1038,f10f8ff36baa,
openml_1038,672c637760be,
openml_1038,0cd896f527d5,
openml_1038,4887a0323e21,0.46257088922504364
openml_1038,3d795ce47578,0.4337507467869799
openml_1038,639f74dd0e43,0.44042277091173226
openml_1038,9c3ccb4fd98f,
openml_1038,5647bbf0428d,0.482638340221238
openml_1038,389d4ccb0588,0.5406472801668271
openml_1038,e34ce5984b64,
openml_1038,63470ebdd53e,0.46922919432487514
openml_1038,46814f50e13d,0.5406472801668271
openml_1038,e597041814f5,
openml_1038,024a1a8c54d1,0.4635698111005533
openml_1038,bdcde80d6dbb,
openml_1038,95475ce56089,
openml_1038,5009193136b4,
openml_1038,955728329102,
openml_1038,1f1b6dfa46dc,
openml_1038,272f18e90bd4,0.3428959344167648
openml_1038,0cc00684cc3f,0.3428959344167648
openml_1038,7203310ff7ba,0.2533816808645664
openml_1038,a399ab5a112a,0.2533816808645664
openml_1038,4d00158c440c,0.2533816808645664
openml_1038,f028e3896d9e,0.2533816808645664
openml_1038,bc0e2be21bfb,0.2533816808645664
openml_1038,ae16e9272ff8,0.3153295057510059
openml_1038,803c0d3403ff,0.3213281195407672
openml_1038,579a8bd776f9,0.22289116487715704
openml_1038,ccd2d07c7a4a,0.2276376154330679
openml_1038,92f60358ba37,0.23273361869440193
openml_1038,646357d2ae16,0.23615912452184754
openml_1038,5773d7049286,0.24028002747759025
openml_1038,a81f368f51bb,0.5285179519832994
openml_1038,70969dd2d720,0.5285179519832994
openml_1038,34b50b92b183,0.4879524154409636
openml_1038,48d260f98b0d,0.46127851304587725
openml_1038,1134a806601d,0.4584366048210093
openml_1038,0069693e350e,0.3765679302199284
openml_1038,2fa0af8799c8,0.3765679302199284
openml_1040,76c89cda5ca5,0.04113721973665536
openml_1040,23861655ac34,0.031823541486622954
openml_1040,a042255d7a7d,0.019990631768790616
openml_1040,47980bf71ea8,0.03324152492522091
openml_1040,79d9b0fb5f02,0.03324152492522091
openml_1040,e511e76239fe,0.03324152492522091
openml_1040,7741c3e44852,0.036556456507340254
openml_1040,b2d6bf5f391d,0.04317634491970924
openml_1040,8ec393598948,0.05265478178510071
openml_1040,77e145ffcc55,0.03767694087767216
openml_1040,4ec824c366d4,
openml_1040,4555573328fc,
openml_1040,0f46e0814abc,
openml_1040,759f97a6695c,
openml_1040,9cd81f07f9eb,
openml_1040,bb5d6442dae0,
openml_1040,c610648f3a0b,
openml_1040,d9a6e957a479,
openml_1040,e0981ae1c5a2,
openml_1040,08e381bd46b1,
openml_1040,f7183f4c1fed,
openml_1040,7c2e8cd4a56d,
openml_1040,07ebbef7de3c,
openml_1040,db49059653de,
openml_1040,19967cb83e78,
openml_1040,158a0277ed3c,
openml_1040,d0fba6f03c0f,0.43833305326795086
openml_1040,f10f8ff36baa,0.6021082375339784
openml_1040,672c637760be,
openml_1040,0cd896f527d5,
openml_1040,4887a0323e21,0.38013920996153
openml_1040,3d795ce47578,0.3033818732700036
openml_1040,639f74dd0e43,0.4060289797367915
openml_1040,9c3ccb4fd98f,0.4060289797367915
openml_1040,5647bbf0428d,0.20499967708810285
openml_1040,389d4ccb0588,0.23514661162355496
openml_1040,e34ce5984b64,0.24516007085770103
openml_1040,63470ebdd53e,0.21306656039166386
openml_1040,46814f50e13d,0.24516007085770103
openml_1040,e597041814f5,0.24516007085770103
openml_1040,024a1a8c54d1,0.21306656039166386
openml_1040,bdcde80d6dbb,0.24516007085770103
openml_1040,95475ce56089,0.24516007085770103
openml_1040,5009193136b4,0.24516007085770103
openml_1040,955728329102,0.24516007085770103
openml_1040,1f1b6dfa46dc,0.24516007085770103
openml_1049,76c89cda5ca5,0.017895525781927133
openml_1049,23861655ac34,0.007659743915079804
openml_1049,a042255d7a7d,0.009946410976894759
openml_1049,47980bf71ea8,0.0179263860900776
openml_1049,79d9b0fb5f02,0.006992135600561106
openml_1049,e511e76239fe,0.009195736304922559
openml_1049,7741c3e44852,0.010167102642208273
openml_1049,b2d6bf5f391d,0.01693126134857236
openml_1049,8eecd2798818,0.02493027046618292
openml_1049,4d9c9acccd21,0.020679804798363333
openml_1049,8ec393598948,0.0023875182142287007
openml_1049,77e145ffcc55,0.003608039776977743
openml_1049,632568e85407,0.006219852067258572
openml_1049,fa9612cfa871,0.005485874555042032
openml_1049,4ec824c366d4,1.055173126568544
openml_1049,4555573328fc,2.3081475348263467
openml_1049,0f46e0814abc,
openml_1049,759f97a6695c,
openml_1049,9cd81f07f9eb,0.5832579482179469
openml_1049,bb5d6442dae0,1.6578309391066364
openml_1049,c610648f3a0b,11.965466747130353
openml_1049,d9a6e957a479,
openml_1049,e0981ae1c5a2,0.33577216489105655
