regret,eps_success,ndcg_at_k,spearman,kendall,dataset_id,seed
0.0590726772861363,0.0,0.5743716528283024,0.2341282433059142,0.19444444444444442,openml_1480,1
0.023027339644156403,0.0,0.5658178123335439,0.4787677957781051,0.30969267139479906,synth_spirals_3arms_n0.20,1
0.12012252752462005,0.0,0.7969069454770198,0.05285523601199716,0.00482479675475996,synth_blobs_many_2d,1
0.0756684720675578,0.0,0.5822323561754725,0.027176271052735377,0.03157172271791352,openml_1063,1
0.036153411689766005,0.0,0.6448568468412161,0.32808883605043826,0.21936560934891486,openml_4538,1
0.0369373934370113,0.0,0.44095884986429806,0.08188514790632731,0.052541405863522885,openml_1053,1
0.011440609906217297,0.0,0.7576514596385047,0.5594192453793373,0.46917358985570623,openml_1485,1
0.08294188068486286,0.0,0.8850030701974072,0.9191769681197137,0.7836551176937318,openml_458,1
0.06529624063151632,0.0,0.6462279252104058,0.05936991112044157,-0.019235768780894193,openml_40975,1
0.1682706424300446,0.0,0.05059507057126206,0.35504608758042405,0.28138269773797,openml_40983,1
0.07487525719967661,0.0,0.7883986801909463,0.6636153865659151,0.5352422907488987,openml_1457,1
0.058195958980678475,0.0,0.9098375563121104,0.8875665454663167,0.7088747891430272,synth_grid_d2_k10_highoverlap,1
0.019916678915568475,0.0,0.9124594054677636,0.8897858696980699,0.7509474992722617,synth_grid_d5_k10_medoverlap,1
0.30679807882296367,0.0,0.5452913976401993,0.3359683794466403,0.22529644268774704,openml_40685,1
0.0,1.0,0.9347024398052214,0.6005154639175259,0.4383358098068351,openml_1476,1
0.06536934958072371,0.0,0.8941028978730411,0.8252286491585435,0.624868282402529,openml_36,1
0.10859979778237439,0.0,0.8879951560107865,0.8320618165342085,0.6620573355817875,synth_varying_density_2d,1
0.011196141984548769,0.0,0.9523008022046082,0.9240827300797079,0.7890762583752589,synth_varying_density_15d,2
0.14860781142359603,0.0,0.8345273158568228,0.8289369906230831,0.6422558922558922,openml_1466,2
0.026300246383425097,0.0,0.6138841171612356,0.5705902314556105,0.394724915757621,openml_1050,2
0.12883096760582624,0.0,0.9034324637237992,0.834096337579618,0.6380885453267745,openml_1510,2
0.0,1.0,1.0,0.9916963427052194,0.9509363303885003,synth_grid_d30_k6_medoverlap,2
0.08322234702349518,0.0,0.939149695065977,0.9247838053100091,0.766194330615837,synth_varying_density_5d,2
0.0,1.0,1.0,0.9889813132332712,0.9301278534307973,synth_ellipsoidal_d10_k8,2
0.0423282375804739,0.0,0.7331823891174192,0.40982394083125645,0.2759295499021527,openml_1067,2
0.0,1.0,0.8713692065212965,0.9072661634394485,0.8079937304075235,synth_subspace_3of100,2
0.015679174527977402,0.0,0.6349801281249378,0.6651322390233614,0.48256977740657375,openml_23,2
0.042495000795090304,0.0,0.8782832271778226,0.8112372734272828,0.6262558606831883,text_20ng_politics,2
0.11520556104768759,0.0,0.4898677372243839,0.6764843234190567,0.49503771337832475,openml_188,2
0.061017991745555,0.0,0.29006610475603717,-0.21873022055601538,-0.16087097822554436,openml_38,2
0.0,1.0,1.0,0.9846310961525524,0.918768783356732,synth_ellipsoidal_d20_k8,2
0.11356267459413794,0.0,0.5384130280399638,0.5640969198107662,0.38048430943056233,openml_1515,2
0.07494994129338839,0.0,0.9384062122290359,0.9415954415954416,0.8072106261859582,openml_12,2
0.0,1.0,1.0,0.6274419610549441,0.4327686773526225,synth_circles_n0.10_f0.3,2
0.0,1.0,1.0,0.6165703984400869,0.45971563981042646,synth_nested_rings_3,2
0.21213057803494917,0.0,0.8764258777402262,0.9161051703594956,0.7681500448172671,synth_noisy_20pct_5d,2
0.009517262799469406,1.0,0.996772123195289,0.988060013552246,0.9389437068345642,synth_grid_d30_k3_medoverlap,2
0.0051604991565882274,1.0,0.9737914682676323,0.6551817421671339,0.49552033080634045,synth_imb_extreme_d15,2
0.009197199862662798,1.0,0.6197383515657596,0.2318038832845211,0.1622995698083692,openml_469,2
0.0,1.0,1.0,0.9715221703687618,0.8809962956399044,synth_blobs_5d_k4,2
0.01372845144436008,0.0,0.9708672945266863,0.6108787256702733,0.423963133640553,openml_18,2
0.05386173853700171,0.0,0.979308956930411,0.889330159382805,0.7229035110582085,synth_noisy_10pct,2
0.01923683568760648,0.0,0.9290597040677624,0.7648677409459554,0.5740678963882175,synth_blobs_overlap_2d,2
0.0040000217366875646,1.0,0.9965248014253255,0.9378609577862875,0.7978829980911332,synth_noisy_25pct_d10,2
0.0,1.0,1.0,0.9778174601789855,0.9077191686449831,synth_grid_d5_k3_lowoverlap,2
0.0,1.0,1.0,0.9713596089305641,0.9150476441494593,synth_grid_d30_k10_lowoverlap,2
