dataset_id,algo,hyperparams_json,run_id,ami,silhouette,calinski_harabasz,davies_bouldin,n_clusters_found,noise_fraction,runtime_sec
synth_varying_density_2d,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6582623205814704,0.3387455205439382,2959.604650094676,0.9568847622774757,10,0.0,0
synth_varying_density_2d,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.6089231511586725,0.3095011738370624,2365.6150122416293,0.997394355050494,15,0.0,0
synth_varying_density_5d,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.6104375451185515,0.34222845826997694,313.43367009610745,1.436555022979745,2,0.0,0
synth_varying_density_5d,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.7845207429832037,0.28533117791491597,249.66149062643134,1.363543794009176,3,0.0,0
synth_varying_density_5d,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8485624896851564,0.3850696190095074,343.8761502862287,0.9738215946232931,5,0.0,0
synth_varying_density_5d,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7937100033382531,0.2580233009421814,334.11338434682307,1.0629789450661629,7,0.0,0
synth_varying_density_5d,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.7642184403348375,0.25743673486533863,442.07423866758865,1.094832254328614,10,0.0,0
synth_varying_density_5d,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.7037002210195441,0.1371100234668915,269.65985673313264,1.1166514543361623,15,0.0,0
openml_61,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7315847607219574,0.5801844633618002,248.90342853005208,0.5975546641525435,2,0.0,0
openml_61,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.503306961151372,0.37685652617434545,150.4564425943413,0.9210491651516399,3,0.0,0
openml_61,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.6182074854932272,0.35217709345617826,199.85813198482595,0.9274125358591748,5,0.0,0
openml_61,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.6054705911725827,0.3401266434777703,172.6670618994839,0.9666273678928067,7,0.0,0
openml_61,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.5585466692800759,0.32339927228060616,163.59165414901798,0.9883861835377703,10,0.0,0
openml_61,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.4773697003228987,0.2865822108322474,131.01932608486646,0.9806607034154146,15,0.0,0
openml_40496,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.09322176128526388,-0.012785947311892911,19.853207583202604,1.2301501434725828,2,0.0,0
openml_40496,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.20239808994099182,0.024773228329566854,31.996624802234937,1.7317915762972405,3,0.0,0
openml_40496,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.2849089209169985,0.07707022070794335,32.660219614722656,1.5675671132365057,5,0.0,0
openml_40496,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.32803986424578513,0.15716099333785166,32.46358101756215,1.3853211011613291,7,0.0,0
openml_40496,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.44376510188458534,0.32463011214599835,57.69451258952688,1.3404154969703463,10,0.0,0
openml_40496,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.47086053529497907,0.4599490524141258,70.9726590808185,1.411257137552536,15,0.0,0
openml_1515,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.044537816938786945,0.0730613525279049,10.165830688644029,1.3065151485495707,2,0.0,0
openml_1515,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.2008737498330882,0.01937940534933699,9.128895183953162,2.9717687366258994,3,0.0,0
openml_1515,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.44014392665461083,-0.02122113434632624,8.225245662270964,3.8978426582562675,5,0.0,0
openml_1515,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.4770962368203208,0.01508724621357958,8.51364646214638,3.135779151426505,7,0.0,0
openml_1515,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.5554881181284009,-0.05204851459529543,8.645693202180421,2.783244342650163,10,0.0,0
openml_1515,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5777611449251918,-0.00878323766267232,8.767586128906045,2.641038191733478,15,0.0,0
synth_ellipsoidal_d20_k3,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.3595022351148819,358.06938615885247,1.1565660060010898,2,0.0,0
synth_ellipsoidal_d20_k3,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.37702311069976074,386.21244556718307,1.0875917595969837,3,0.0,0
synth_ellipsoidal_d20_k3,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8268792360891969,0.1966181470803565,229.47309581660284,2.1367037729751823,5,0.0,0
synth_ellipsoidal_d20_k3,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7322267109009751,0.12088850730712658,171.38330298702851,2.3087957303515823,7,0.0,0
synth_ellipsoidal_d20_k3,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6468342939226814,0.10538692388420823,129.44330868552845,2.232739258242571,10,0.0,0
synth_ellipsoidal_d20_k3,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5766642027139063,0.091648234830462,94.40798406436366,2.20344216657039,15,0.0,0
synth_ellipsoidal_d10_k3,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.40684227400711465,402.54471119374483,0.9925448969956709,2,0.0,0
synth_ellipsoidal_d10_k3,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.5682153612215955,872.3969832460403,0.6638944072463442,3,0.0,0
synth_ellipsoidal_d10_k3,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8305584587666875,0.34725040827989695,570.0891373960047,1.3286235848566723,5,0.0,0
synth_ellipsoidal_d10_k3,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7295897833571451,0.21518848061135917,448.7938203276271,1.568255885354185,7,0.0,0
synth_ellipsoidal_d10_k3,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6492513032489249,0.16892199908076863,343.3309144020051,1.743856442690933,10,0.0,0
synth_ellipsoidal_d10_k3,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5788482356792771,0.15117714114465466,262.2410104129447,1.5863602310704032,15,0.0,0
synth_ellipsoidal_d3_k3,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7201892509964459,0.4316302498364491,496.1717141195566,0.7857790144388799,2,0.0,0
synth_ellipsoidal_d3_k3,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.9733643630555139,0.5628458725730051,1224.0398504811753,0.6987249793726035,3,0.0,0
synth_ellipsoidal_d3_k3,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8273071604781193,0.46283658070107114,1105.6019152691276,0.8379705131163725,5,0.0,0
synth_ellipsoidal_d3_k3,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7215196957639113,0.3369417836651279,992.658867815893,1.0221523861851696,7,0.0,0
synth_ellipsoidal_d3_k3,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6425940462129495,0.3152724458393927,885.7000238167776,1.0420343987271827,10,0.0,0
synth_ellipsoidal_d3_k3,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5648793761826741,0.29194690594447903,774.3013707215293,0.9941794397767356,15,0.0,0
synth_grid_d30_k3_highoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.27389977951596955,222.4939137971403,1.4143605614478183,2,0.0,0
synth_grid_d30_k3_highoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.43354301136550777,473.3237910862588,0.9649755746970392,3,0.0,0
synth_grid_d30_k3_highoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.845911234733313,0.1887466070432876,250.70182802899663,3.0630754866591112,5,0.0,0
synth_grid_d30_k3_highoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7388332659419595,0.05189687914836863,177.2697953065263,3.5812610089639803,7,0.0,0
synth_grid_d30_k3_highoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6489160967555558,0.04768991704211298,126.50565883441398,3.3874435843652164,10,0.0,0
synth_grid_d30_k3_highoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.580985716011255,0.04422931534862468,87.1813888432636,3.065886294346634,15,0.0,0
synth_grid_d30_k3_medoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.3520720448774613,280.3178880000847,1.1783217897738623,2,0.0,0
synth_grid_d30_k3_medoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.5827339648507768,1031.2942849118085,0.6450535362200521,3,0.0,0
synth_grid_d30_k3_medoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8314206047154932,0.24742185146212742,553.1040611960146,2.6414795068801054,5,0.0,0
synth_grid_d30_k3_medoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7338757575703447,0.06949427917965276,389.27917213199464,3.0783997606703903,7,0.0,0
synth_grid_d30_k3_medoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6497335140780834,0.06518750724795751,278.96919365804195,2.796793996755361,10,0.0,0
synth_grid_d30_k3_medoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5758627438370989,0.06091257127309376,194.18607752487327,2.6503421438623866,15,0.0,0
synth_grid_d15_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.5658058295282542,553.4568655886891,0.7157293523396207,2,0.0,0
synth_grid_d15_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.8498126748568195,8103.7748321994195,0.21333986146823591,3,0.0,0
synth_grid_d15_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8277995722147532,0.433065584434083,5001.881736112139,1.2718103759835002,5,0.0,0
synth_grid_d15_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7294405797320225,0.20257149830000173,3889.5617421748307,1.6048030397000468,7,0.0,0
synth_grid_d15_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6538339148554807,0.15400307063687932,2899.5710510989043,1.7410463187509246,10,0.0,0
synth_grid_d15_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5872260055961618,0.1396458592271946,2134.3433477327703,1.6990123473785903,15,0.0,0
synth_grid_d2_k3_medoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.7126997214369144,2272.793421283721,0.3987061658511763,2,0.0,0
synth_grid_d2_k3_medoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.9904158006879529,0.6689480652964341,3364.393813281838,0.47661042841180573,3,0.0,0
synth_grid_d2_k3_medoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8289373393055124,0.441819969372712,2417.650523887091,0.8690261215968711,5,0.0,0
synth_grid_d2_k3_medoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7235907930341257,0.3431825405025335,2156.839662761895,1.0298449548804773,7,0.0,0
synth_grid_d2_k3_medoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6230386578700918,0.31004710194924784,1830.409545050168,0.9805786587561889,10,0.0,0
synth_grid_d2_k3_medoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5722477843646026,0.3316626861273235,1893.135408877235,0.9020631268089846,15,0.0,0
synth_grid_d2_k3_highoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.38729605066299255,0.38600939511005083,468.67543986574765,0.922628838527579,2,0.0,0
synth_grid_d2_k3_highoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.625106369540346,0.43452609178331947,649.5725264415354,0.8032115407980555,3,0.0,0
synth_grid_d2_k3_highoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.5101178371978287,0.335977882338196,558.3494060801116,0.916064412401694,5,0.0,0
synth_grid_d2_k3_highoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.45122551402521344,0.3360333256305854,521.0900507264528,0.8903989507009528,7,0.0,0
synth_grid_d2_k3_highoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.43356720486962946,0.28949878555437786,477.5477677055608,0.9376506262520596,10,0.0,0
synth_grid_d2_k3_highoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.3982856512556686,0.3071594101418309,471.4882403912854,0.9094324391704506,15,0.0,0
synth_grid_d30_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.5718450124236112,569.6258890919938,0.7012445115323658,2,0.0,0
synth_grid_d30_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.8515053916932875,7599.505612091754,0.213976701367633,3,0.0,0
synth_grid_d30_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8289701267006871,0.5232454424897051,5627.316665871449,0.8533713743412876,5,0.0,0
synth_grid_d30_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.752555264665961,0.31293928532999665,4794.487650676774,1.0386564377232028,7,0.0,0
synth_grid_d30_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6661386919222021,0.20523899695810185,3415.1594233363294,1.4879488841098634,10,0.0,0
synth_grid_d30_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5939549013100286,0.1571734138493806,3015.94571573002,1.5908168109906893,15,0.0,0
synth_grid_d15_k3_highoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.2982429044590236,261.4311065533243,1.2830062889700966,2,0.0,0
synth_grid_d15_k3_highoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.44001889352067847,544.2982794844813,0.9466846064543458,3,0.0,0
synth_grid_d15_k3_highoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8285615061866854,0.2013699396160338,304.3356716193795,2.4028716875061886,5,0.0,0
synth_grid_d15_k3_highoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7338460684327571,0.09657441460136326,222.13676881762163,2.631927476858365,7,0.0,0
synth_grid_d15_k3_highoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6525138203452086,0.08295970229125255,162.20369812573122,2.563706401006171,10,0.0,0
synth_grid_d15_k3_highoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5787891621111311,0.07663016861985592,114.78871407411621,2.472208435347371,15,0.0,0
synth_grid_d15_k3_medoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.5918584155900897,1031.6507885182236,0.6166379125198942,2,0.0,0
synth_grid_d15_k3_medoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.6640308949906819,2138.5726480132953,0.49902577082814065,3,0.0,0
synth_grid_d15_k3_medoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8285319164233631,0.33038325618059144,1277.4071652605878,1.5674145102602426,5,0.0,0
synth_grid_d15_k3_medoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7399724999389297,0.1597504026717143,946.4454893060205,1.9215571397847253,7,0.0,0
synth_grid_d15_k3_medoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6723975593798964,0.10552571722043923,671.8381788327584,2.079938367043419,10,0.0,0
synth_grid_d15_k3_medoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.584689101843449,0.08512578574612609,470.335301350872,2.2851693682438876,15,0.0,0
synth_grid_d5_k3_highoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.6976753121130376,0.3105631239746193,278.6291073983572,1.2325334798077394,2,0.0,0
synth_grid_d5_k3_highoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.9339428874854735,0.3960110321059172,416.91980488405966,0.9751066147699801,3,0.0,0
synth_grid_d5_k3_highoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.789143560317198,0.2450426912420518,266.74455058669315,1.5359958943469272,5,0.0,0
synth_grid_d5_k3_highoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.6860807035748314,0.17428701842331676,212.9575397723209,1.7369106986171166,7,0.0,0
synth_grid_d5_k3_highoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6171582497321714,0.15158767326392766,168.31609059222748,1.682003823597593,10,0.0,0
synth_grid_d5_k3_highoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5519949519278863,0.1392845263344907,126.54022977634573,1.6484292043679147,15,0.0,0
synth_grid_d5_k3_medoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.5392719041202895,651.1544895175876,0.7141693222382193,2,0.0,0
synth_grid_d5_k3_medoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.7208808002957101,0.4209195957102196,580.6088092678536,0.7703919898886485,3,0.0,0
synth_grid_d5_k3_medoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8298961285241597,0.4511276035430651,1769.4303868828333,1.0323107973794605,5,0.0,0
synth_grid_d5_k3_medoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7330389024875636,0.27070727746343437,1454.598268689016,1.3420166693050226,7,0.0,0
synth_grid_d5_k3_medoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6584648734720661,0.19695495278705333,1111.771747431326,1.4789195827691888,10,0.0,0
synth_grid_d5_k3_medoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5781580882826666,0.1653974430108785,821.3237296386075,1.6765476220278046,15,0.0,0
synth_grid_d2_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.7088636475791334,1246.927243568942,0.43481212490374516,2,0.0,0
synth_grid_d2_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.9376971675701178,58967.02313522221,0.0876776794972491,3,0.0,0
synth_grid_d2_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.829353580390704,0.5211240728118283,38154.61184261801,0.9557047043640203,5,0.0,0
synth_grid_d2_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.727657172273012,0.33265908609126155,33241.82109249594,1.071785421380607,7,0.0,0
synth_grid_d2_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.6495838947337165,0.3306358315276234,31209.794192451795,0.9355329495893722,10,0.0,0
synth_grid_d2_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5751213278814197,0.3123580011082652,28445.05341156477,0.9020613964780968,15,0.0,0
synth_grid_d5_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.7331658161470661,0.6408626214941503,1015.9515334023464,0.5352755416635527,2,0.0,0
synth_grid_d5_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,1.0,0.831460513668171,7420.313865998486,0.2410212109118333,3,0.0,0
synth_grid_d5_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8300980033183096,0.5291627707240879,5466.394461279538,0.7907160362549448,5,0.0,0
synth_grid_d5_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.7286595019210119,0.34224358464777577,5125.751337276504,1.0336410467836035,7,0.0,0
synth_grid_d5_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.662121021794173,0.28908562475282146,4420.652270574075,1.1305752011466805,10,0.0,0
synth_grid_d5_k3_lowoverlap,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.5860848503120735,0.2064563495177736,3292.826869044595,1.325955586077749,15,0.0,0
synth_mixed_shapes_2d,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.4963952234106418,0.2838572156751892,329.60245719304197,1.011577695282996,2,0.0,0
synth_mixed_shapes_2d,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.7660748013110534,0.25476897184886993,347.7910542523513,1.2194864977789406,3,0.0,0
synth_mixed_shapes_2d,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.683650229941175,0.2201188776161512,209.21906731103834,1.1825985739143672,5,0.0,0
synth_mixed_shapes_2d,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.9299047491499292,0.33476221091642905,1836.2444449509994,266.5929400758895,7,0.0,0
synth_mixed_shapes_2d,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.75071098132878,0.30960618117849437,278.95262125079756,1.2696983061090763,10,0.0,0
synth_mixed_shapes_2d,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.7619504788117094,0.48837802489727117,2741.5298838126723,0.9972036163897476,15,0.0,0
synth_imb_many_small_d5,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.3327213845349933,0.6514725945448555,277.5829211077742,0.37638554447289374,2,0.0,0
synth_imb_many_small_d5,SpectralClustering,"{""n_clusters"": 3, ""affinity"": ""nearest_neighbors""}",e3ae029f4d54,0.853311335103627,0.6976394817060002,816.9598136449108,0.9010036651783068,3,0.0,0
synth_imb_many_small_d5,SpectralClustering,"{""n_clusters"": 5, ""affinity"": ""nearest_neighbors""}",98d2a79e4c00,0.8886810581880638,0.6881051793482498,620.7240605879458,0.43028776278248443,5,0.0,0
synth_imb_many_small_d5,SpectralClustering,"{""n_clusters"": 7, ""affinity"": ""nearest_neighbors""}",0481ef8f35a2,0.47305529976277993,0.17062232501332733,501.3376443918003,1.3945663814462137,7,0.0,0
synth_imb_many_small_d5,SpectralClustering,"{""n_clusters"": 10, ""affinity"": ""nearest_neighbors""}",9a585386bc6d,0.4953350479379464,0.21428696345309511,909.7107507468787,1.1214615189132977,10,0.0,0
synth_imb_many_small_d5,SpectralClustering,"{""n_clusters"": 15, ""affinity"": ""nearest_neighbors""}",971471268792,0.37281553899338,0.1780139916875719,364.69136025219603,1.3478133246875426,15,0.0,0
synth_imb_many_small_d15,SpectralClustering,"{""n_clusters"": 2, ""affinity"": ""nearest_neighbors""}",c5dfd3221b79,0.5056480777844188,0.5313873522049718,197.32831221073394,1.2670005590421978,2,0.0,0
